monetary_code	rate_as_float	date_as_iso
USD	50748.7234	2021-09-05T19:45:00+00:00
GBP	36602.06	2021-09-05T19:45:00+00:00
EUR	42705.203	2021-09-05T19:45:00+00:00
USD	50728.4545	2021-09-05T19:48:00+00:00
GBP	36587.4412	2021-09-05T19:48:00+00:00
EUR	42688.1466	2021-09-05T19:48:00+00:00
USD	50753.4583	2021-09-05T19:53:00+00:00
GBP	36605.475	2021-09-05T19:53:00+00:00
EUR	42709.1874	2021-09-05T19:53:00+00:00
USD	50694.6696	2021-09-05T19:58:00+00:00
GBP	36563.0742	2021-09-05T19:58:00+00:00
EUR	42659.7166	2021-09-05T19:58:00+00:00
USD	50668.2581	2021-09-05T20:03:00+00:00
GBP	36544.0251	2021-09-05T20:03:00+00:00
EUR	42637.4912	2021-09-05T20:03:00+00:00
USD	50738.934	2021-09-05T20:08:00+00:00
GBP	36594.9995	2021-09-05T20:08:00+00:00
EUR	42705.4893	2021-09-05T20:08:00+00:00
USD	50814.6576	2021-09-05T20:13:00+00:00
GBP	36649.6145	2021-09-05T20:13:00+00:00
EUR	42769.2237	2021-09-05T20:13:00+00:00
USD	50786.9148	2021-09-05T20:18:00+00:00
GBP	36629.6052	2021-09-05T20:18:00+00:00
EUR	42745.8733	2021-09-05T20:18:00+00:00
USD	50872.5061	2021-09-05T20:23:00+00:00
GBP	36691.3372	2021-09-05T20:23:00+00:00
EUR	42817.9131	2021-09-05T20:23:00+00:00
USD	50916.275	2021-09-05T20:28:00+00:00
GBP	36722.9051	2021-09-05T20:28:00+00:00
EUR	42854.7521	2021-09-05T20:28:00+00:00
USD	50900.061	2021-09-05T20:33:00+00:00
GBP	36711.2109	2021-09-05T20:33:00+00:00
EUR	42841.1053	2021-09-05T20:33:00+00:00
USD	50932.386	2021-09-05T20:38:00+00:00
GBP	36734.525	2021-09-05T20:38:00+00:00
EUR	42868.3123	2021-09-05T20:38:00+00:00
USD	50886.0558	2021-09-05T20:43:00+00:00
GBP	36701.1097	2021-09-05T20:43:00+00:00
EUR	42829.3174	2021-09-05T20:43:00+00:00
USD	50956.1332	2021-09-05T20:48:00+00:00
GBP	36751.6525	2021-09-05T20:48:00+00:00
EUR	42888.2996	2021-09-05T20:48:00+00:00
USD	51403.7747	2021-09-05T20:53:00+00:00
GBP	37074.5098	2021-09-05T20:53:00+00:00
EUR	43265.0664	2021-09-05T20:53:00+00:00
USD	51583.6751	2021-09-06T00:28:00+00:00
GBP	37223.8116	2021-09-06T00:28:00+00:00
EUR	43400.6988	2021-09-06T00:28:00+00:00
USD	51714.0661	2021-09-06T00:33:00+00:00
GBP	37317.9044	2021-09-06T00:33:00+00:00
EUR	43510.4053	2021-09-06T00:33:00+00:00
USD	51749.7024	2021-09-06T00:38:00+00:00
GBP	37343.6203	2021-09-06T00:38:00+00:00
EUR	43540.3884	2021-09-06T00:38:00+00:00
USD	51749.7024	2021-09-06T00:38:00+00:00
GBP	37343.6203	2021-09-06T00:38:00+00:00
EUR	43540.3884	2021-09-06T00:38:00+00:00
USD	51759.5467	2021-09-06T00:39:00+00:00
GBP	37350.7241	2021-09-06T00:39:00+00:00
EUR	43548.671	2021-09-06T00:39:00+00:00
USD	51750.343	2021-09-06T00:39:00+00:00
GBP	37344.0825	2021-09-06T00:39:00+00:00
EUR	43540.9273	2021-09-06T00:39:00+00:00
USD	51750.343	2021-09-06T00:39:00+00:00
GBP	37344.0825	2021-09-06T00:39:00+00:00
EUR	43540.9273	2021-09-06T00:39:00+00:00
USD	51730.9203	2021-09-06T00:43:00+00:00
GBP	37330.0667	2021-09-06T00:43:00+00:00
EUR	43524.5858	2021-09-06T00:43:00+00:00
USD	51836.6714	2021-09-06T00:48:00+00:00
GBP	37406.3788	2021-09-06T00:48:00+00:00
EUR	43613.561	2021-09-06T00:48:00+00:00
USD	51751.8771	2021-09-06T00:53:00+00:00
GBP	37345.1896	2021-09-06T00:53:00+00:00
EUR	43542.2181	2021-09-06T00:53:00+00:00
USD	51767.3985	2021-09-06T00:58:00+00:00
GBP	37356.3901	2021-09-06T00:58:00+00:00
EUR	43555.2772	2021-09-06T00:58:00+00:00
USD	51701.4282	2021-09-06T01:03:00+00:00
GBP	37308.7846	2021-09-06T01:03:00+00:00
EUR	43499.7721	2021-09-06T01:03:00+00:00
USD	51724.1168	2021-09-06T01:08:00+00:00
GBP	37331.571	2021-09-06T01:08:00+00:00
EUR	43543.8443	2021-09-06T01:08:00+00:00
USD	51742.9893	2021-09-06T01:13:00+00:00
GBP	37345.192	2021-09-06T01:13:00+00:00
EUR	43559.732	2021-09-06T01:13:00+00:00
USD	51800.517	2021-09-06T01:18:00+00:00
GBP	37386.7123	2021-09-06T01:18:00+00:00
EUR	43608.1616	2021-09-06T01:18:00+00:00
USD	51903.9968	2021-09-06T01:23:00+00:00
GBP	37461.3982	2021-09-06T01:23:00+00:00
EUR	43695.2759	2021-09-06T01:23:00+00:00
USD	51918.0007	2021-09-06T01:28:00+00:00
GBP	37471.5055	2021-09-06T01:28:00+00:00
EUR	43707.065	2021-09-06T01:28:00+00:00
USD	51836.6624	2021-09-06T01:33:00+00:00
GBP	37412.8001	2021-09-06T01:33:00+00:00
EUR	43638.5906	2021-09-06T01:33:00+00:00
USD	51800.1428	2021-09-06T01:38:00+00:00
GBP	37386.4422	2021-09-06T01:38:00+00:00
EUR	43607.8466	2021-09-06T01:38:00+00:00
USD	51798.8437	2021-09-06T01:43:00+00:00
GBP	37385.5046	2021-09-06T01:43:00+00:00
EUR	43606.7529	2021-09-06T01:43:00+00:00
USD	51760.5689	2021-09-06T01:48:00+00:00
GBP	37357.88	2021-09-06T01:48:00+00:00
EUR	43574.5314	2021-09-06T01:48:00+00:00
USD	51800.135	2021-09-06T01:53:00+00:00
GBP	37386.4366	2021-09-06T01:53:00+00:00
EUR	43607.84	2021-09-06T01:53:00+00:00
USD	51828.4228	2021-09-06T01:58:00+00:00
GBP	37406.8532	2021-09-06T01:58:00+00:00
EUR	43631.6541	2021-09-06T01:58:00+00:00
USD	51792.996	2021-09-06T02:03:00+00:00
GBP	37381.2841	2021-09-06T02:03:00+00:00
EUR	43601.8301	2021-09-06T02:03:00+00:00
USD	51803.0199	2021-09-06T02:08:00+00:00
GBP	37383.3385	2021-09-06T02:08:00+00:00
EUR	43614.1021	2021-09-06T02:08:00+00:00
USD	51805.8103	2021-09-06T02:13:00+00:00
GBP	37385.3521	2021-09-06T02:13:00+00:00
EUR	43616.4514	2021-09-06T02:13:00+00:00
USD	51800.0536	2021-09-06T02:18:00+00:00
GBP	37381.1979	2021-09-06T02:18:00+00:00
EUR	43611.6048	2021-09-06T02:18:00+00:00
USD	51706.251	2021-09-06T02:23:00+00:00
GBP	37313.5058	2021-09-06T02:23:00+00:00
EUR	43532.6302	2021-09-06T02:23:00+00:00
USD	51725.0633	2021-09-06T02:28:00+00:00
GBP	37327.0816	2021-09-06T02:28:00+00:00
EUR	43548.4688	2021-09-06T02:28:00+00:00
USD	51768.5764	2021-09-06T02:33:00+00:00
GBP	37358.4825	2021-09-06T02:33:00+00:00
EUR	43585.1033	2021-09-06T02:33:00+00:00
USD	51769.3002	2021-09-06T02:38:00+00:00
GBP	37359.0048	2021-09-06T02:38:00+00:00
EUR	43585.7127	2021-09-06T02:38:00+00:00
USD	51743.6094	2021-09-06T02:43:00+00:00
GBP	37340.4653	2021-09-06T02:43:00+00:00
EUR	43564.0831	2021-09-06T02:43:00+00:00
USD	51699.2351	2021-09-06T02:48:00+00:00
GBP	37308.4428	2021-09-06T02:48:00+00:00
EUR	43526.7234	2021-09-06T02:48:00+00:00
USD	51676.9182	2021-09-06T02:53:00+00:00
GBP	37292.338	2021-09-06T02:53:00+00:00
EUR	43507.9344	2021-09-06T02:53:00+00:00
USD	51681.1476	2021-09-06T02:58:00+00:00
GBP	37295.3901	2021-09-06T02:58:00+00:00
EUR	43511.4952	2021-09-06T02:58:00+00:00
USD	51708.4248	2021-09-06T03:03:00+00:00
GBP	37315.0745	2021-09-06T03:03:00+00:00
EUR	43534.4604	2021-09-06T03:03:00+00:00
USD	51728.1924	2021-09-06T03:08:00+00:00
GBP	37334.2021	2021-09-06T03:08:00+00:00
EUR	43564.1387	2021-09-06T03:08:00+00:00
USD	51742.0985	2021-09-06T03:13:00+00:00
GBP	37344.2387	2021-09-06T03:13:00+00:00
EUR	43575.8501	2021-09-06T03:13:00+00:00
USD	51716.4632	2021-09-06T03:18:00+00:00
GBP	37325.7367	2021-09-06T03:18:00+00:00
EUR	43554.2607	2021-09-06T03:18:00+00:00
USD	51693.1655	2021-09-06T03:23:00+00:00
GBP	37308.9219	2021-09-06T03:23:00+00:00
EUR	43534.64	2021-09-06T03:23:00+00:00
USD	51669.1596	2021-09-06T03:28:00+00:00
GBP	37291.5959	2021-09-06T03:28:00+00:00
EUR	43514.4228	2021-09-06T03:28:00+00:00
USD	51727.4569	2021-09-06T03:33:00+00:00
GBP	37333.6713	2021-09-06T03:33:00+00:00
EUR	43563.5193	2021-09-06T03:33:00+00:00
USD	51633.8805	2021-09-06T03:38:00+00:00
GBP	37266.1336	2021-09-06T03:38:00+00:00
EUR	43484.7116	2021-09-06T03:38:00+00:00
USD	51587.8214	2021-09-06T03:43:00+00:00
GBP	37232.891	2021-09-06T03:43:00+00:00
EUR	43445.9219	2021-09-06T03:43:00+00:00
USD	51598.5927	2021-09-06T03:48:00+00:00
GBP	37240.6651	2021-09-06T03:48:00+00:00
EUR	43454.9932	2021-09-06T03:48:00+00:00
USD	51527.919	2021-09-06T03:53:00+00:00
GBP	37189.6572	2021-09-06T03:53:00+00:00
EUR	43395.4737	2021-09-06T03:53:00+00:00
USD	51574.9365	2021-09-06T03:58:00+00:00
GBP	37223.5915	2021-09-06T03:58:00+00:00
EUR	43435.0705	2021-09-06T03:58:00+00:00
USD	51614.1478	2021-09-06T04:03:00+00:00
GBP	37251.8918	2021-09-06T04:03:00+00:00
EUR	43468.0933	2021-09-06T04:03:00+00:00
USD	51679.7651	2021-09-06T04:08:00+00:00
GBP	37307.7775	2021-09-06T04:08:00+00:00
EUR	43545.4218	2021-09-06T04:08:00+00:00
USD	51670.9469	2021-09-06T04:13:00+00:00
GBP	37301.4116	2021-09-06T04:13:00+00:00
EUR	43537.9915	2021-09-06T04:13:00+00:00
USD	51677.1711	2021-09-06T04:18:00+00:00
GBP	37305.9049	2021-09-06T04:18:00+00:00
EUR	43543.2361	2021-09-06T04:18:00+00:00
USD	51704.7409	2021-09-06T04:23:00+00:00
GBP	37325.8075	2021-09-06T04:23:00+00:00
EUR	43566.4664	2021-09-06T04:23:00+00:00
USD	51700.637	2021-09-06T04:28:00+00:00
GBP	37322.845	2021-09-06T04:28:00+00:00
EUR	43563.0085	2021-09-06T04:28:00+00:00
USD	51713.2955	2021-09-06T04:33:00+00:00
GBP	37331.9832	2021-09-06T04:33:00+00:00
EUR	43573.6745	2021-09-06T04:33:00+00:00
USD	51696.7789	2021-09-06T04:38:00+00:00
GBP	37320.0598	2021-09-06T04:38:00+00:00
EUR	43559.7576	2021-09-06T04:38:00+00:00
USD	51702.8387	2021-09-06T04:43:00+00:00
GBP	37324.4344	2021-09-06T04:43:00+00:00
EUR	43564.8636	2021-09-06T04:43:00+00:00
USD	51668.5404	2021-09-06T04:48:00+00:00
GBP	37299.6743	2021-09-06T04:48:00+00:00
EUR	43535.9638	2021-09-06T04:48:00+00:00
USD	51685.8693	2021-09-06T04:53:00+00:00
GBP	37312.1841	2021-09-06T04:53:00+00:00
EUR	43550.5652	2021-09-06T04:53:00+00:00
USD	51678.5597	2021-09-06T04:58:00+00:00
GBP	37306.9072	2021-09-06T04:58:00+00:00
EUR	43544.406	2021-09-06T04:58:00+00:00
USD	51688.9508	2021-09-06T05:03:00+00:00
GBP	37314.4086	2021-09-06T05:03:00+00:00
EUR	43553.1616	2021-09-06T05:03:00+00:00
USD	51640.4307	2021-09-06T05:08:00+00:00
GBP	37300.6577	2021-09-06T05:08:00+00:00
EUR	43506.4432	2021-09-06T05:08:00+00:00
USD	51678.17	2021-09-06T05:13:00+00:00
GBP	37327.9173	2021-09-06T05:13:00+00:00
EUR	43538.238	2021-09-06T05:13:00+00:00
USD	51701.1623	2021-09-06T05:18:00+00:00
GBP	37344.525	2021-09-06T05:18:00+00:00
EUR	43557.6088	2021-09-06T05:18:00+00:00
USD	51772.6147	2021-09-06T05:23:00+00:00
GBP	37396.1362	2021-09-06T05:23:00+00:00
EUR	43617.8066	2021-09-06T05:23:00+00:00
USD	51768.9778	2021-09-06T05:28:00+00:00
GBP	37393.5092	2021-09-06T05:28:00+00:00
EUR	43614.7426	2021-09-06T05:28:00+00:00
USD	51763.3677	2021-09-06T05:33:00+00:00
GBP	37389.4569	2021-09-06T05:33:00+00:00
EUR	43610.0161	2021-09-06T05:33:00+00:00
USD	51740.5721	2021-09-06T05:38:00+00:00
GBP	37372.9913	2021-09-06T05:38:00+00:00
EUR	43590.8111	2021-09-06T05:38:00+00:00
USD	51766.4426	2021-09-06T05:53:00+00:00
GBP	37391.678	2021-09-06T05:53:00+00:00
EUR	43612.6067	2021-09-06T05:53:00+00:00
USD	51772.025	2021-09-06T05:59:00+00:00
GBP	37395.7102	2021-09-06T05:59:00+00:00
EUR	43617.3098	2021-09-06T05:59:00+00:00
USD	51755.1544	2021-09-06T06:31:00+00:00
GBP	37359.5617	2021-09-06T06:31:00+00:00
EUR	43595.5402	2021-09-06T06:31:00+00:00
USD	51755.1544	2021-09-06T06:31:00+00:00
GBP	37359.5617	2021-09-06T06:31:00+00:00
EUR	43595.5402	2021-09-06T06:31:00+00:00
USD	51755.1544	2021-09-06T06:31:00+00:00
GBP	37359.5617	2021-09-06T06:31:00+00:00
EUR	43595.5402	2021-09-06T06:31:00+00:00
USD	51764.3879	2021-09-06T06:33:00+00:00
GBP	37366.2269	2021-09-06T06:33:00+00:00
EUR	43603.318	2021-09-06T06:33:00+00:00
USD	51783.4089	2021-09-06T06:38:00+00:00
GBP	37379.9573	2021-09-06T06:38:00+00:00
EUR	43619.3402	2021-09-06T06:38:00+00:00
USD	51845.8611	2021-09-06T06:43:00+00:00
GBP	37425.0385	2021-09-06T06:43:00+00:00
EUR	43671.9464	2021-09-06T06:43:00+00:00
USD	51888.8516	2021-09-06T06:48:00+00:00
GBP	37456.0713	2021-09-06T06:48:00+00:00
EUR	43708.159	2021-09-06T06:48:00+00:00
USD	51864.4771	2021-09-06T06:53:00+00:00
GBP	37438.4765	2021-09-06T06:53:00+00:00
EUR	43687.6273	2021-09-06T06:53:00+00:00
USD	51849.7917	2021-09-06T06:58:00+00:00
GBP	37427.8758	2021-09-06T06:58:00+00:00
EUR	43675.2572	2021-09-06T06:58:00+00:00
USD	51844.2205	2021-09-06T07:03:00+00:00
GBP	37423.8542	2021-09-06T07:03:00+00:00
EUR	43670.5644	2021-09-06T07:03:00+00:00
USD	51837.2951	2021-09-06T07:06:00+00:00
GBP	37440.4713	2021-09-06T07:06:00+00:00
EUR	43663.4867	2021-09-06T07:06:00+00:00
USD	51837.8513	2021-09-06T07:08:00+00:00
GBP	37440.873	2021-09-06T07:08:00+00:00
EUR	43663.9552	2021-09-06T07:08:00+00:00
USD	51841.8478	2021-09-06T07:13:00+00:00
GBP	37443.7596	2021-09-06T07:13:00+00:00
EUR	43667.3216	2021-09-06T07:13:00+00:00
USD	51789.5508	2021-09-06T07:18:00+00:00
GBP	37405.9871	2021-09-06T07:18:00+00:00
EUR	43623.2709	2021-09-06T07:18:00+00:00
USD	51781.4304	2021-09-06T07:23:00+00:00
GBP	37400.1219	2021-09-06T07:23:00+00:00
EUR	43616.4309	2021-09-06T07:23:00+00:00
USD	51788.7769	2021-09-06T07:28:00+00:00
GBP	37405.4281	2021-09-06T07:28:00+00:00
EUR	43622.619	2021-09-06T07:28:00+00:00
USD	51793.7372	2021-09-06T07:33:00+00:00
GBP	37409.0108	2021-09-06T07:33:00+00:00
EUR	43626.7971	2021-09-06T07:33:00+00:00
USD	51868.3887	2021-09-06T07:38:00+00:00
GBP	37462.9292	2021-09-06T07:38:00+00:00
EUR	43689.6774	2021-09-06T07:38:00+00:00
USD	51883.5259	2021-09-06T07:43:00+00:00
GBP	37473.8624	2021-09-06T07:43:00+00:00
EUR	43702.4278	2021-09-06T07:43:00+00:00
USD	51795.1824	2021-09-06T07:48:00+00:00
GBP	37410.0546	2021-09-06T07:48:00+00:00
EUR	43628.0145	2021-09-06T07:48:00+00:00
USD	51767.975	2021-09-06T07:53:00+00:00
GBP	37390.4035	2021-09-06T07:53:00+00:00
EUR	43605.0972	2021-09-06T07:53:00+00:00
USD	51784.9675	2021-09-06T07:58:00+00:00
GBP	37402.6767	2021-09-06T07:58:00+00:00
EUR	43619.4102	2021-09-06T07:58:00+00:00
USD	51730.7841	2021-09-06T08:03:00+00:00
GBP	37363.5417	2021-09-06T08:03:00+00:00
EUR	43573.7706	2021-09-06T08:03:00+00:00
USD	51748.334	2021-09-06T08:08:00+00:00
GBP	37391.6385	2021-09-06T08:08:00+00:00
EUR	43622.1379	2021-09-06T08:08:00+00:00
USD	51736.649	2021-09-06T08:13:00+00:00
GBP	37383.1952	2021-09-06T08:13:00+00:00
EUR	43612.2878	2021-09-06T08:13:00+00:00
USD	51670.4551	2021-09-06T08:18:00+00:00
GBP	37335.3657	2021-09-06T08:18:00+00:00
EUR	43556.4885	2021-09-06T08:18:00+00:00
USD	51709.483	2021-09-06T08:23:00+00:00
GBP	37363.566	2021-09-06T08:23:00+00:00
EUR	43589.3877	2021-09-06T08:23:00+00:00
USD	51692.901	2021-09-06T08:28:00+00:00
GBP	37351.5844	2021-09-06T08:28:00+00:00
EUR	43575.4097	2021-09-06T08:28:00+00:00
USD	51731.495	2021-09-06T08:33:00+00:00
GBP	37379.4711	2021-09-06T08:33:00+00:00
EUR	43607.9431	2021-09-06T08:33:00+00:00
USD	51733.95	2021-09-06T08:38:00+00:00
GBP	37381.245	2021-09-06T08:38:00+00:00
EUR	43610.0126	2021-09-06T08:38:00+00:00
USD	51744.3016	2021-09-06T08:43:00+00:00
GBP	37388.7248	2021-09-06T08:43:00+00:00
EUR	43618.7387	2021-09-06T08:43:00+00:00
USD	51714.8367	2021-09-06T08:48:00+00:00
GBP	37367.4344	2021-09-06T08:48:00+00:00
EUR	43593.9007	2021-09-06T08:48:00+00:00
USD	51688.2999	2021-09-06T08:53:00+00:00
GBP	37348.2598	2021-09-06T08:53:00+00:00
EUR	43571.5311	2021-09-06T08:53:00+00:00
USD	51688.7343	2021-09-06T08:58:00+00:00
GBP	37348.5737	2021-09-06T08:58:00+00:00
EUR	43571.8973	2021-09-06T08:58:00+00:00
USD	51663.9559	2021-09-06T09:03:00+00:00
GBP	37330.6696	2021-09-06T09:03:00+00:00
EUR	43551.0099	2021-09-06T09:03:00+00:00
USD	51744.3124	2021-09-06T09:08:00+00:00
GBP	37381.6953	2021-09-06T09:08:00+00:00
EUR	43614.3495	2021-09-06T09:08:00+00:00
USD	51768.6104	2021-09-06T09:13:00+00:00
GBP	37399.249	2021-09-06T09:13:00+00:00
EUR	43634.8299	2021-09-06T09:13:00+00:00
USD	51799.4941	2021-09-06T09:18:00+00:00
GBP	37421.5603	2021-09-06T09:18:00+00:00
EUR	43660.8612	2021-09-06T09:18:00+00:00
USD	51780.4004	2021-09-06T09:23:00+00:00
GBP	37407.7664	2021-09-06T09:23:00+00:00
EUR	43644.7674	2021-09-06T09:23:00+00:00
USD	51786.3917	2021-09-06T09:24:00+00:00
GBP	37412.0947	2021-09-06T09:24:00+00:00
EUR	43649.8174	2021-09-06T09:24:00+00:00
USD	51750.102	2021-09-06T09:28:00+00:00
GBP	37385.878	2021-09-06T09:28:00+00:00
EUR	43619.2295	2021-09-06T09:28:00+00:00
USD	51750.4506	2021-09-06T09:33:00+00:00
GBP	37386.1298	2021-09-06T09:33:00+00:00
EUR	43619.5233	2021-09-06T09:33:00+00:00
USD	51765.7026	2021-09-06T09:38:00+00:00
GBP	37397.1483	2021-09-06T09:38:00+00:00
EUR	43632.3789	2021-09-06T09:38:00+00:00
USD	51836.7383	2021-09-06T09:43:00+00:00
GBP	37448.4667	2021-09-06T09:43:00+00:00
EUR	43692.2536	2021-09-06T09:43:00+00:00
USD	51829.4026	2021-09-06T09:48:00+00:00
GBP	37443.1671	2021-09-06T09:48:00+00:00
EUR	43686.0705	2021-09-06T09:48:00+00:00
USD	51831.9154	2021-09-06T09:53:00+00:00
GBP	37444.9825	2021-09-06T09:53:00+00:00
EUR	43688.1885	2021-09-06T09:53:00+00:00
USD	51843.7122	2021-09-06T09:58:00+00:00
GBP	37453.5048	2021-09-06T09:58:00+00:00
EUR	43698.1318	2021-09-06T09:58:00+00:00
USD	51819.3067	2021-09-06T10:03:00+00:00
GBP	37435.8735	2021-09-06T10:03:00+00:00
EUR	43677.5608	2021-09-06T10:03:00+00:00
USD	51828.9554	2021-09-06T10:10:00+00:00
GBP	37446.1093	2021-09-06T10:10:00+00:00
EUR	43698.1844	2021-09-06T10:10:00+00:00
USD	51816.6671	2021-09-06T10:14:00+00:00
GBP	37437.2311	2021-09-06T10:14:00+00:00
EUR	43687.8238	2021-09-06T10:14:00+00:00
USD	51751.7272	2021-09-06T10:37:00+00:00
GBP	37390.3124	2021-09-06T10:37:00+00:00
EUR	43633.0715	2021-09-06T10:37:00+00:00
USD	51775.5924	2021-09-06T10:38:00+00:00
GBP	37407.5548	2021-09-06T10:38:00+00:00
EUR	43653.1928	2021-09-06T10:38:00+00:00
USD	51782.8613	2021-09-06T10:43:00+00:00
GBP	37412.8066	2021-09-06T10:43:00+00:00
EUR	43659.3214	2021-09-06T10:43:00+00:00
USD	51768.09	2021-09-06T10:48:00+00:00
GBP	37402.1344	2021-09-06T10:48:00+00:00
EUR	43646.8673	2021-09-06T10:48:00+00:00
USD	51776.9433	2021-09-06T10:53:00+00:00
GBP	37408.5309	2021-09-06T10:53:00+00:00
EUR	43654.3318	2021-09-06T10:53:00+00:00
USD	51791.6791	2021-09-06T10:58:00+00:00
GBP	37419.1774	2021-09-06T10:58:00+00:00
EUR	43666.7559	2021-09-06T10:58:00+00:00
USD	51838.7055	2021-09-06T11:03:00+00:00
GBP	37453.1537	2021-09-06T11:03:00+00:00
EUR	43706.4049	2021-09-06T11:03:00+00:00
USD	51894.8411	2021-09-06T11:08:00+00:00
GBP	37509.9544	2021-09-06T11:08:00+00:00
EUR	43738.8403	2021-09-06T11:08:00+00:00
USD	51901.1442	2021-09-06T11:13:00+00:00
GBP	37514.5103	2021-09-06T11:13:00+00:00
EUR	43744.1527	2021-09-06T11:13:00+00:00
USD	52087.9085	2021-09-06T11:18:00+00:00
GBP	37649.5049	2021-09-06T11:18:00+00:00
EUR	43901.5645	2021-09-06T11:18:00+00:00
USD	51716.9453	2021-09-06T11:23:00+00:00
GBP	37381.3701	2021-09-06T11:23:00+00:00
EUR	43588.9033	2021-09-06T11:23:00+00:00
USD	51744.138	2021-09-06T11:28:00+00:00
GBP	37401.0252	2021-09-06T11:28:00+00:00
EUR	43611.8223	2021-09-06T11:28:00+00:00
USD	51705.7516	2021-09-06T11:33:00+00:00
GBP	37373.2792	2021-09-06T11:33:00+00:00
EUR	43579.4689	2021-09-06T11:33:00+00:00
USD	51569.0709	2021-09-06T11:38:00+00:00
GBP	37274.4854	2021-09-06T11:38:00+00:00
EUR	43464.2694	2021-09-06T11:38:00+00:00
USD	51519.7425	2021-09-06T11:43:00+00:00
GBP	37238.8305	2021-09-06T11:43:00+00:00
EUR	43422.6937	2021-09-06T11:43:00+00:00
USD	51510.9956	2021-09-06T11:48:00+00:00
GBP	37232.5082	2021-09-06T11:48:00+00:00
EUR	43415.3215	2021-09-06T11:48:00+00:00
USD	51478.8067	2021-09-06T11:53:00+00:00
GBP	37209.2418	2021-09-06T11:53:00+00:00
EUR	43388.1915	2021-09-06T11:53:00+00:00
USD	51358.3756	2021-09-06T11:58:00+00:00
GBP	37122.1934	2021-09-06T11:58:00+00:00
EUR	43286.6878	2021-09-06T11:58:00+00:00
USD	51125.7372	2021-09-06T12:03:00+00:00
GBP	36954.0407	2021-09-06T12:03:00+00:00
EUR	43090.6118	2021-09-06T12:03:00+00:00
USD	51305.9847	2021-09-06T12:08:00+00:00
GBP	37053.6952	2021-09-06T12:08:00+00:00
EUR	43251.9199	2021-09-06T12:08:00+00:00
USD	51308.2956	2021-09-06T12:13:00+00:00
GBP	37055.3642	2021-09-06T12:13:00+00:00
EUR	43253.868	2021-09-06T12:13:00+00:00
USD	51383.8613	2021-09-06T12:18:00+00:00
GBP	37109.9384	2021-09-06T12:18:00+00:00
EUR	43317.5713	2021-09-06T12:18:00+00:00
USD	51405.1367	2021-09-06T12:23:00+00:00
GBP	37125.3038	2021-09-06T12:23:00+00:00
EUR	43335.507	2021-09-06T12:23:00+00:00
USD	51373.5682	2021-09-06T12:28:00+00:00
GBP	37102.5047	2021-09-06T12:28:00+00:00
EUR	43308.8941	2021-09-06T12:28:00+00:00
USD	51504.0254	2021-09-06T12:33:00+00:00
GBP	37196.7222	2021-09-06T12:33:00+00:00
EUR	43418.872	2021-09-06T12:33:00+00:00
USD	51417.3936	2021-09-06T12:38:00+00:00
GBP	37134.1559	2021-09-06T12:38:00+00:00
EUR	43345.8398	2021-09-06T12:38:00+00:00
USD	51411.7728	2021-09-06T12:43:00+00:00
GBP	37130.0964	2021-09-06T12:43:00+00:00
EUR	43341.1013	2021-09-06T12:43:00+00:00
USD	51368.6154	2021-09-06T12:48:00+00:00
GBP	37098.9277	2021-09-06T12:48:00+00:00
EUR	43304.7188	2021-09-06T12:48:00+00:00
USD	51364.8922	2021-09-06T12:53:00+00:00
GBP	37096.2388	2021-09-06T12:53:00+00:00
EUR	43301.5801	2021-09-06T12:53:00+00:00
USD	51379.7225	2021-09-06T12:58:00+00:00
GBP	37106.9494	2021-09-06T12:58:00+00:00
EUR	43314.0823	2021-09-06T12:58:00+00:00
USD	51443.1303	2021-09-06T13:03:00+00:00
GBP	37152.7431	2021-09-06T13:03:00+00:00
EUR	43367.5362	2021-09-06T13:03:00+00:00
USD	51336.6535	2021-09-06T13:08:00+00:00
GBP	37095.9172	2021-09-06T13:08:00+00:00
EUR	43262.5786	2021-09-06T13:08:00+00:00
USD	51342.2629	2021-09-06T13:13:00+00:00
GBP	37099.9705	2021-09-06T13:13:00+00:00
EUR	43267.3058	2021-09-06T13:13:00+00:00
USD	51324.8826	2021-09-06T13:18:00+00:00
GBP	37087.4115	2021-09-06T13:18:00+00:00
EUR	43252.659	2021-09-06T13:18:00+00:00
USD	51248.4791	2021-09-06T13:23:00+00:00
GBP	37032.2022	2021-09-06T13:23:00+00:00
EUR	43188.272	2021-09-06T13:23:00+00:00
USD	51262.9832	2021-09-06T13:28:00+00:00
GBP	37042.6829	2021-09-06T13:28:00+00:00
EUR	43200.495	2021-09-06T13:28:00+00:00
USD	51260.3374	2021-09-06T13:33:00+00:00
GBP	37040.7711	2021-09-06T13:33:00+00:00
EUR	43198.2653	2021-09-06T13:33:00+00:00
USD	51308.2	2021-09-06T13:38:00+00:00
GBP	37075.3566	2021-09-06T13:38:00+00:00
EUR	43238.6002	2021-09-06T13:38:00+00:00
USD	51361.7233	2021-09-06T13:43:00+00:00
GBP	37114.0326	2021-09-06T13:43:00+00:00
EUR	43283.7056	2021-09-06T13:43:00+00:00
USD	51404.8681	2021-09-06T13:48:00+00:00
GBP	37145.2091	2021-09-06T13:48:00+00:00
EUR	43320.0646	2021-09-06T13:48:00+00:00
USD	51486.7217	2021-09-06T13:53:00+00:00
GBP	37204.3566	2021-09-06T13:53:00+00:00
EUR	43389.0446	2021-09-06T13:53:00+00:00
USD	51517.8276	2021-09-06T13:58:00+00:00
